,title,genre,year,date,rating,vote_count,plot,main_act,supp_act,page_url,img_url
241,더 프레지던트,드라마|코미디,2021,11.11,8.57,7,"술과 여자, 제멋대로 방탕한 삶을 살던 부시. 대통령 아버지에 대한 열등감에 출마한 주지사 선거에 덜컥 당선된다. 내친김에 나선 대통령 선거. 맙소사! 눈 떠보니 이제 미 대통령이다?   테러가 일어나고 단단히 기분 잡쳐   전쟁을 선포하고 전 세계는 전쟁의 소용돌이와 대규모 반전 시위로 발칵 뒤집히는데… 투표에는 대가가 따른다. 지금 이 순간, 가장 필요한 유쾌한 고발 실화!",조슈 브롤린|세이드 바드레야|엘리자베스 뱅크스|데이빗 본|데니스 부치카리스|엘렌 버스틴|리차드 드레이퓨즈|스콧 글렌,제시 브래포드|조나단 브렉|브루스 브라이언트|웨스 차담|마리아 첸|질리안 청|랍 코드리|제임스 크롬웰|존 마이클 데이비스|크리스 프레이호퍼|짐 게리티|마이클 가스톤|제프 깁스|이안 그루퍼드|토비 존스|스테이시 키치|제임스 마틴 켈리|톰 켐프|앨런 콜맨|매디슨 메이슨|브라이언 마시|리 앤 맥데이드|브루스 맥길|랜들 뉴섬|탠디 뉴튼|폴 래|랜달 리더|제이슨 리터|앤드류 센세닉|마리 쉘톤|제니퍼 사이프스|빌 스틴치콤|폴 T. 테일러|테일러 트레드웰|토머스 월리스|드류 워터스|브렌트 웨이스너|제프리 라이트|노아 와일|후안 가브리엘 파레자|애슐리-앤 파커|핼리 레이첼|매튜 램사우|스티븐 E. 윌리엄스|로드니 와이즈먼,https://movie.naver.com/movie/bi/mi/basic.naver?code=51264,https://movie-phinf.pstatic.net/20211018_68/1634539151226n5mL7_JPEG/movie_image.jpg?type=m77_110_2
242,더 하더 데이 폴,액션|모험,2021,10.2,5.33,88,숙적 루푸스 벅이 출소한 사실을 알게 된 서부의 무법자 냇 러브가 미뤄뒀던 복수를 마무리하기 위해 흩어졌던 팀을 모아 그의 뒤를 추격하며 벌어지는 활극을 그린 서부영화,조나단 메이저스|재지 비츠|이드리스 엘바|레지나 킹|델로이 린도|키스 스탠필드,,https://movie.naver.com/movie/bi/mi/basic.naver?code=209497,https://movie-phinf.pstatic.net/20211013_124/1634113091609idAKj_JPEG/movie_image.jpg?type=m77_110_2
243,더블패티,드라마,2021,2.17,6.72,716,입 찢어지게 햄버거를 먹던 너 냉삼에 소맥을 찰지게 말던 너 보기만 해도   솟는 이들의 멋진 도전이 펼쳐진다   먼저 먹고 시작할까요 ,신승호|아이린|송지인,이병수|유병훈|이지현|허남준|백주환|곽민석|김찬이|손지윤|이재환|백승환|변서윤|김지영|김일현|주상현|송동환|배성민|조민재,https://movie.naver.com/movie/bi/mi/basic.naver?code=196361,https://movie-phinf.pstatic.net/20210219_265/1613720321732jMcEH_JPEG/movie_image.jpg?type=m77_110_2
244,더스트맨,드라마,2021,4.07,7.95,61,스스로 떠도는 삶을 선택한 태산이 먼지 위에 그림을 그리며 상처를 치유하고 삶의 희망을 찾아가게 된다 수북이 쌓인 먼지가 아름다운 작품이 되는 마법 같은 순간 그리고 찾아오는 따뜻한 위로 지금껏 본 적 없는 더스트 아트버스터가 온다!,우지현|심달기|강길우|민경진,김성령|전운종|곽민준,https://movie.naver.com/movie/bi/mi/basic.naver?code=194085,https://movie-phinf.pstatic.net/20210318_199/1616045593858wtxLk_JPEG/movie_image.jpg?type=m77_110_2
245,데빌스 나잇,액션|범죄|공포,2021,8.05,2.0,1,"참전 용사였던   고향으로 돌아와 경찰이 되고 마을에서 벌어지는 잔혹한 연쇄 살인의 수사를 맡게 된다. 그러나 살인범에 대한 단서를 찾을 수 없어 수사는 점점 미궁에 빠진다. 그러던 중, 단서를 얻기 위해 소개받은 디트로이트 박물관의   박사를 만난   그곳에서 전설 속 괴물 이야기를 듣게 되는데…",나폴렌,,https://movie.naver.com/movie/bi/mi/basic.naver?code=207349,https://movie-phinf.pstatic.net/20210727_259/16273502080747uURQ_JPEG/movie_image.jpg?type=m77_110_2
246,데스 숏컷,판타지|공포|스릴러,2021,2.03,2.62,16,"평화로운 어느 오후,   학생을 태운 버스를 운전하던   도로 위 장애물로 움직일 수 없게 되자 막다른 길을 선택한다. 낯선 갈림길에 방치된 사슴을 발견하고 버스에서 내린   갑작스레 자신을 덮쳐온 탈옥수에게 인질로 잡히고, 불청객이 탑승한 버스는 계속 달린다. 하지만 어두운 터널에서 멈춰버린 버스. 예고 없이 고립된 이들의 눈 앞에 믿을 수 없는 괴생물체가 나타나는데.. 벗어날 수 없는 공포의 터널에 갇힌 자들, 더이상 출구는 없다!",안드레이 클로드,테렌스 앤더슨|데이빗 케이스,https://movie.naver.com/movie/bi/mi/basic.naver?code=196736,https://movie-phinf.pstatic.net/20210126_85/1611652151631LTxPa_JPEG/movie_image.jpg?type=m77_110_2
247,데스 오브 미,공포|스릴러,2021,2.08,4.05,20,"태국 섬 여행의 마지막 날, 술에 취해 필름이 끊긴     지난 밤의 기억이 담겨있는 카메라 영상을 보게 되는데, 거기엔     죽이는 장면이 담겨있다. 그 누구도 믿을 수 없는 의혹과 휘몰아쳐 오는 공포 속에서 어젯밤의 자취를 통해 진실을 찾던 두 사람은 2 년간   축제로 이어져 온 섬에 숨겨져 있던 끔찍한 비밀을 알게 되는데… 사라진 기억의 밤, 그 후 벗어날 수 없는 지옥에 빠진 그 날,   오브 미>",매기 큐|루크 헴스워스,알렉스 에소|켈리 B. 존스|캣 잉카라트,https://movie.naver.com/movie/bi/mi/basic.naver?code=195685,https://movie-phinf.pstatic.net/20210114_257/1610592427469RQUsU_JPEG/movie_image.jpg?type=m77_110_2
248,데이팅 앰버,코미디|드라마|멜로/로맨스,2021,6.23,8.86,14,"성 지향성을 의심받으며 학교에서 놀림당하는     친구들의 괴롭힘에서 벗어나기 위해 사귀는   하는 계약 연애를 시작한다. 스킨쉽을 하고, 데이트를 하는 등 연인 사이인 척 행동하는 두 사람은 함께하는 여러 경험과 대화를 통해 서로의 진짜 모습을 알아가게 된다. 자신의 모습을 당당히 인정하고 세상에 나아갈 준비를 하는   달리   세상의 시선에 대한 두려움에 용기를 내지 못하고 괴로워하는데...",롤라 페티크루|피온 오쉐어|샤론 호갠|배리 워드|시모네 커비,,https://movie.naver.com/movie/bi/mi/basic.naver?code=200353,https://movie-phinf.pstatic.net/20210610_162/1623314772686s6M7p_JPEG/movie_image.jpg?type=m77_110_2
249,도라에몽: 스탠바이미 2,애니메이션|드라마|가족|SF,2021,5.19,8.93,321,"  만나고 싶어  어느 날 진구는 돌아가신 할머니와의 추억이 담긴 낡은 곰 인형을 발견하고 할머니가 보고 싶은 마음에 도라에몽의   비밀도구 타임머신을 타고 과거로 향한다. 느닷없이 찾아온 소년을 금세 진구라고 믿어주시는 할머니는 한 가지 소원을 말씀하시는데…   아내를 만나보고 싶구나” 결혼식을 보여 드리기 위해 미래로 간 도라에몽과 진구! 하지만 이슬이와의 결혼식 당일 신랑 진구는 도망가 버리고 퉁퉁이와 비실이가 진구를 찾는 동안 이슬이는 진구를 믿고 기다리는데… 할머니의 소원을 위해, 그리고 가족과 친구들, 좋아하는 이슬이와의 약속을 위해 도라에몽과 진구의 과거와 현재, 미래를 넘나드는 스펙터클한 대모험이 시작된다!",윤아영|김정아|김혜성,최낙윤|이현주|조현정|임은정|김정은|강시현|이장우,https://movie.naver.com/movie/bi/mi/basic.naver?code=200052,https://movie-phinf.pstatic.net/20210518_70/1621322771769VkGHS_JPEG/movie_image.jpg?type=m77_110_2
250,돈 룩 업,코미디,2021,12.08,8.65,3227,"천문학과 대학원생   담당 교수 랜들   태양계 내의 궤도를 돌고 있는 혜성이 지구와 직접 충돌하는 궤도에 들어섰다는 엄청난 사실을 발견한다. 하지만 지구를 파괴할 에베레스트 크기의 혜성이 다가온다는 불편한 소식에 아무도 신경 쓰지 않는다. 지구를 멸망으로 이끌지도 모르는 소식을 사람들에게 알리기 위해 언론 투어에 나선 두 사람, 혜성 충돌에 무관심한   그녀의 아들이자   집무실을   잭  페리  진행하는 인기 프로그램   출연까지 이어가지만 성과가 없다. 혜성 충돌까지 남은 시간은 단     내내 뉴스와 정보는 쏟아지고 사람들은 소셜미디어에 푹 빠져있는 시대이지만 정작 이 중요한 뉴스는 대중의 주의를 끌지 못한다. 도대체 어떻게 해야 세상 사람들이 하늘을 좀 올려다볼 수 있을까 ",레오나르도 디카프리오|제니퍼 로렌스|롭 모건|조나 힐|마크 라이런스|타일러 페리|티모시 샬라메|론 펄먼|아리아나 그란데|스콧 메스쿠디|히메쉬 파텔|멜라니 린스키|마이클 치클리스|토머 시슬리|케이트 블란쳇|메릴 스트립,,https://movie.naver.com/movie/bi/mi/basic.naver?code=192614,https://movie-phinf.pstatic.net/20211201_215/1638327180127D8wWx_JPEG/movie_image.jpg?type=m77_110_2
251,동백,드라마|가족|전쟁,2021,10.21,7.58,120,"  국밥집을 운영하는 괴팍한 노인   하지만 불경기로 인해 식당의 존폐 위기가 찾아오고, 착하기만 한 아들과 철없는 손주는 도움이 되질 않는다. 그러던 어느 날, 식당에 한 낯선 손님이 방문한 후 거짓말 같은 일들이 벌어지는데…   기억들, 같이 펄펄 끓이는 거여.’",박근형|신복숙|정선일|김보미|서준영,주아름|양준|최미교|안영주|김효선|백승익,https://movie.naver.com/movie/bi/mi/basic.naver?code=201818,https://movie-phinf.pstatic.net/20210927_155/1632722883255RfH7T_JPEG/movie_image.jpg?type=m77_110_2
252,듄,모험|드라마|SF,2021,10.2,7.96,9888,"1   아트레이데스 가문의   시공을 초월한 존재이자 전 우주를 구원할 예지된 자의 운명을 타고났다. 그리고 어떤 계시처럼 매일 꿈에서 아라키스 행성에 있는 한 여인을 만난다. 모래언덕을 뜻하는   불리는 아라키스는 물 한 방울 없는 사막이지만 우주에서 가장 비싼 물질인 신성한 환각제 스파이스의 유일한 생산지로 이를 차지하기 위한 전쟁이 치열하다. 황제의 명령으로   아트레이데스 가문은 죽음이 기다리는 아라키스로 향하는데… 위대한 자는 부름에 응답한다, 두려움에 맞서라, 이것은 위대한 시작이다!",티모시 샬라메|레베카 퍼거슨|오스카 아이삭,제이슨 모모아|조슈 브롤린|하비에르 바르뎀|젠데이아 콜먼|스텔란 스카스가드|장첸|데이브 바티스타|데이빗 다스트말치안|샬롯 램플링|샤론 던컨 브루스터|스티븐 헨더슨,https://movie.naver.com/movie/bi/mi/basic.naver?code=191559,https://movie-phinf.pstatic.net/20210915_104/1631681279096sdjNA_JPEG/movie_image.jpg?type=m77_110_2
253,드라이브 마이 카,드라마,2021,12.23,8.53,749,"누가 봐도 아름다운 부부 가후쿠와 오토. 우연히 아내의 외도를 목격한 가후쿠는 이유를 묻지 못한 채 갑작스럽게 아내의 죽음을 맞이하게 된다.   후 히로시마의 연극제에 초청되어 작품의 연출을 하게 된 가후쿠. 그는 그곳에서 자신의 전속 드라이버 미사키를 만나게 된다. 말없이 묵묵히 가후쿠의 차를 운전하는 미사키와 오래된 습관인 아내가 녹음한 테이프를 들으며 대사를 연습하는 가후쿠. 조용한 차 안에서 두 사람은 점점 마음을 열게 되고, 서로가 과거의 아픔에서 벗어나지 못한 것을 알게 된다. 그리고 눈 덮인 홋카이도에서 내면에 깊숙이 자리 잡은 서로의 슬픔을 들여다보게 되는데 ",니시지마 히데토시|미우라 토코,오카다 마사키|키리시마 레이카|박유림|진대연|소냐 위엔|안휘태,https://movie.naver.com/movie/bi/mi/basic.naver?code=205623,https://movie-phinf.pstatic.net/20211220_81/1639963885244tPBWI_JPEG/movie_image.jpg?type=m77_110_2
254,드라큘라 2021,공포,2021,8.05,4.82,17,"세실리아와 마르틴 모자는 교통사고를 당했다. 사고 발생 사흘째, 그녀는 혼자 아들을 찾아 헤매고 있지만 실마리조차 없다. 그러던 중 최근   발생한 의문의 살인 사건들에 자신 그리고 미지의 존재가 연관된 것을 느끼게 된다. 결국 살육의 주범을 찾던 그녀 앞에 상상을 초월한 거대한 태초의 악이 나타난다.",제라르도 로마노,,https://movie.naver.com/movie/bi/mi/basic.naver?code=206778,https://movie-phinf.pstatic.net/20210705_262/1625469196242m2MiM_JPEG/movie_image.jpg?type=m77_110_2
255,드림 스캐너,SF|스릴러,2021,4.29,6.38,34,"악몽과 불면증에 시달리던   숙면에 대한 희망으로 대학 수면 임상시험에 참여하지만, 악몽 속 검은 그림자는 여전히 그녀를 괴롭힌다. 숙면을 미끼로 비밀리에 자신의 꿈을 스캔한다는 걸 알게 되지만 그녀 역시 꿈속 그림자를 밝혀내기 위해 실험은 계속된다. 꿈속 검은 그림자의 실체에 다가가게 되자 그림자는 꿈이 아닌 현실에 모습을 드러내기 시작한다. 과연 꿈속 그림자의 정체는 무엇인가?",줄리아 사라 스톤|랜던 리보이론,,https://movie.naver.com/movie/bi/mi/basic.naver?code=196466,https://movie-phinf.pstatic.net/20210422_77/1619056839177dJUMl_JPEG/movie_image.jpg?type=m77_110_2
256,드림빌더,애니메이션|모험|가족|판타지,2021,2.1,7.98,135,"자상한 아빠, 귀여운 햄스터 ' 와 행복한 나날을 보내던 소녀 ' 는 새로운 가족   등장으로 평온하던 일상에 변화가 찾아오고 급기야   잃을 위기에 처한다. 그러던 어느 날 밤, 우연히 꿈속 세상을 발견한   그곳에서 마치 영화처럼 꿈을 만드는 드림빌더를 만나게 되고, 소중한 반려 햄스터   평온한 일상을 되찾기 위해 깜찍한 계획을 세우는데… 모두가 잠든 밤, 상상하는 모든 것이 이루어지는 꿈의 세계가 펼쳐진다!",,,https://movie.naver.com/movie/bi/mi/basic.naver?code=200179,https://movie-phinf.pstatic.net/20210107_98/1610010371111nd2e9_JPEG/movie_image.jpg?type=m77_110_2
257,디 아더 사이드,공포,2021,3.25,6.17,18,"남자친구 프레데리크, 그의 아들 루카스와 함께 시린은 새로운 집에 이사를 가게 된다. 그러나 밤 마다 벽 너머로 기이한 소음이 들려오고, 집 안을 배회하는 낯선 존재의 기척을 느낀다. 결국 프레데리크가 자리를 비운 사이 검은 그림자가 두 사람을 위협하기 시작하고, 시린은 정체불명의 존재로부터 루카스를 지켜야만 한다.",딜란 그윈|라이너스 발그렌|에디 에릭손 도밍구에스,,https://movie.naver.com/movie/bi/mi/basic.naver?code=201560,https://movie-phinf.pstatic.net/20210318_250/1616032561538No4MS_JPEG/movie_image.jpg?type=m77_110_2
258,디어 에반 핸슨,뮤지컬|드라마,2021,11.17,7.46,1034,"자신감 제로, 존재감 제로, 어딜 가든 눈에 띄지 않는 소년   매일 스스로에게 편지를 쓰며 어제와 다른 특별한 하루를 꿈꾼다. 어느 날, 자신에게 쓴 편지를   빼앗긴   며칠 뒤 갑작스러운   죽음으로 인해 자신의 편지를   유서로 오해하고 찾아온 그의 가족은 따뜻한 관심을 표하고 누군가가 자신을 알아봐 주길 바라온   그들의 따뜻함에 얼떨결에  의 우정과 추억에 대한 기억을 만들어내게 되며 모두의 마음을 움직이게 되는데… 세상에 혼자 남겨진 것 같은 순간 에반이 당신을 찾아갑니다.",벤 플랫|줄리안 무어|에이미 아담스|케이틀린 디버|아만들라 스텐버그|닉 도다니|콜튼 라이언,,https://movie.naver.com/movie/bi/mi/basic.naver?code=207940,https://movie-phinf.pstatic.net/20211013_44/1634090696216vDR6R_JPEG/movie_image.jpg?type=m77_110_2
259,디지몬 어드벤처 라스트 에볼루션 : 인연,애니메이션|모험,2021,2.17,9.53,876,"컴퓨터 모니터를 통해 세상 밖으로 나온 의문의 알. 타이치와 히카리 남매 앞에 디지몬과의 신비롭고 운명적인 만남이 펼쳐진다.   어드벤처 : 운명적 만남>   끈끈한   보여주자."" 대학생 타이치와 다른   아이들  모두 각자의 자리에서 저마다의 삶을 살아가고 있다. 그러던 어느 날, 전 세계의   아이들  의문의 사건이 일어나기 시작한다. 에오스몬이라 불리는 디지몬에 그 원인이 있음을 알게 된 타이치 일동은 에오스몬을 제압하려 하지만 이내 아구몬을 비롯한 디지몬들의 진화에 문제가 발생하는데… 세상의 이변에서 다시 한번 친구들을 구할 수 있을까?   어드벤처 : 라스트 에볼루션 인연>",하나에 나츠키|호소야 요시마사|사카모토 치카|야마구치 마유미|미모리 스즈코|타무라 무츠미,요시다 히토미|이케다 준야|사쿠라이 타카히로|마츠모토 미와|다케우치 준코,https://movie.naver.com/movie/bi/mi/basic.naver?code=192613,https://movie-phinf.pstatic.net/20200515_88/1589512642615JWBeQ_JPEG/movie_image.jpg?type=m77_110_2
260,라라와 크리스마스 요정,애니메이션|가족|모험,2021,12.15,7.48,27,전 크리스마스가 참 좋아요. 이번 크리스마스는 아빠와 함께 캐틀힐 농장에서 보내게 돼서 더 신나요. 하지만 막상 농장에 와보니 크리스마스 트리 하나 없이 썰렁 그 자체 ㅜㅜ 아빠를 위한 깜짝 선물로 직접 크리스마스 장식을 해보기로 결심했어요! 트리도 구해 와야 하고 지붕에 전구도 매달아야 하는데 요정에게 도움을 청해 봐야겠어요. 매년 크리스마스에 요정에게 오트밀을 준다는 얘기를 들었는데 맛있는 오트밀을 만들어주면 도와주지 않을까요?,,,https://movie.naver.com/movie/bi/mi/basic.naver?code=212489,https://movie-phinf.pstatic.net/20211208_154/1638945769445s3X3R_JPEG/movie_image.jpg?type=m77_110_2
261,라라의 신비한 모험,애니메이션,2021,3.18,8.0,12,"오디션 프로그램에서 우승해서 슈퍼스타가 되는 것이 꿈인 라라. 유명한 가수로 성공한 아빠를 찾아 시골마을 캐틀힐에 도착했지만, 사실은 아빠가 농장에서 일한다는 사실을 알고 실망한다. 한편, 자꾸만 농장의 사과가 없어지는 것을 알게 된 라라는 고티와 함께 악당을 잡기 위한 기상천외한 계획을 세우게 되는데…",김소희|허성재|김성화|김용,,https://movie.naver.com/movie/bi/mi/basic.naver?code=186260,https://movie-phinf.pstatic.net/20210303_134/1614738716985lnl4t_JPEG/movie_image.jpg?type=m77_110_2
262,라스칼라 갈라 콘서트: 별들을 다시 보려고,공연실황,2021,2.01,9.8,5,"매년 밀라노의 수호성인인 성 암브로지오 축일인     열리는 밀라노 라스칼라 극장의 시즌 개막 공연은 이탈리아 음악계의 가장 큰 이벤트이지만 코로나 바이러스의 창궐로 인해 일반 관객에게 극장 문을 열 수가 없게 되었고 원래 예정되었던 오페라를 무대에 올릴 수 없게 되었다. 대신,   온라인을 통해 무관중으로 베르디, 로시니, 도니제티, 푸치니, 조르다노, 비제, 마스네 등 대표적인 오페라 작곡가들의 주옥같은 아리아들을 매 곡마다 바뀌는 화려한 무대 위에서 플라시도 도밍고, 리셋 오로페사, 일다르 아브드라자코프, 엘리나 가란차, 로자 페올라, 프란체스코 멜리 등 2 여명의 세계 정상급 성악가들의 입을 통해 감상할 수 있는 갈라 콘서트가 개최되었다.",,,https://movie.naver.com/movie/bi/mi/basic.naver?code=201967,https://movie-phinf.pstatic.net/20210202_207/1612232632290BQVkv_JPEG/movie_image.jpg?type=m77_110_2
